invoice_id,invoice_date,customer_id,domestic_sale,item_types_purchased,total_quantity,total_price
574556,11/4/11 15:34,,True,2,18,16.9
574557,11/4/11 15:35,17652.0,True,8,108,165.32000000000002
574559,11/4/11 15:50,14056.0,True,58,342,473.72
574560,11/4/11 15:51,17703.0,True,19,214,307.78
574561,11/4/11 15:52,,True,347,942,3016.47
574573,11/4/11 16:35,14592.0,True,39,67,161.29
574574,11/4/11 16:42,,True,3,3,15.15
574575,11/4/11 17:03,14971.0,True,54,352,491.51
574576,11/4/11 17:07,14971.0,True,1,6,8.7
574577,11/4/11 17:09,,True,1,-80,0.0
574578,11/4/11 17:09,,True,1,-240,0.0
574579,11/4/11 17:14,,True,1,-203,0.0
574580,11/4/11 17:44,,True,1,-35,0.0
574581,11/4/11 17:45,,True,1,-62,0.0
574582,11/4/11 17:46,,True,1,-104,0.0
574583,11/4/11 17:46,,True,1,-62,0.0
574585,11/6/11 9:34,17133.0,True,1,216,399.6
574586,11/6/11 10:15,14882.0,True,6,66,247.9
574587,11/6/11 10:29,14936.0,False,61,616,1228.24
574588,11/6/11 10:30,14936.0,False,3,22,74.9
574589,11/6/11 10:33,15017.0,True,20,63,125.58
574590,11/6/11 10:44,18077.0,True,22,166,335.86
574591,11/6/11 10:47,15745.0,True,17,115,309.53000000000003
574592,11/6/11 10:49,14820.0,True,8,58,139.1
574619,11/6/11 11:18,15952.0,True,29,143,225.17
574624,11/6/11 11:20,17769.0,True,36,197,568.44
574629,11/6/11 11:21,16326.0,True,29,54,218.98
574631,11/6/11 11:22,12882.0,True,5,106,471.84
574643,11/6/11 11:25,17387.0,True,20,244,346.44
574653,11/6/11 11:30,12619.0,False,14,522,482.16
574654,11/6/11 11:32,15571.0,True,31,102,196.43
574655,11/6/11 11:35,16466.0,True,24,94,241.86
574656,11/6/11 11:36,16434.0,True,16,111,233.8
574657,11/6/11 11:43,13772.0,True,71,237,445.91
574659,11/6/11 11:44,16942.0,True,32,97,209.74
574660,11/6/11 11:55,15407.0,True,91,229,315.71
574661,11/6/11 11:56,13447.0,True,22,166,430.3
574662,11/6/11 12:01,16676.0,True,25,224,493.62
574663,11/6/11 12:04,13527.0,True,44,178,426.37
574664,11/6/11 12:07,14482.0,True,12,376,349.7
574665,11/6/11 12:09,16168.0,True,3,102,156.54
574666,11/6/11 12:10,16168.0,True,1,144,257.76
574667,11/6/11 12:12,15514.0,True,33,371,555.39
574668,11/6/11 12:12,15514.0,True,1,6,29.700000000000003
574669,11/6/11 12:16,13727.0,True,14,120,223.08
574670,11/6/11 12:20,12838.0,True,64,131,292.34000000000003
574671,11/6/11 12:23,16744.0,True,28,46,113.03
574672,11/6/11 12:25,13532.0,True,66,129,210.31
574673,11/6/11 12:26,15555.0,True,102,584,420.42
574674,11/6/11 12:30,14404.0,True,13,58,126.79999999999998
574675,11/6/11 12:31,17289.0,True,56,248,438.17
574676,11/6/11 12:32,16243.0,True,34,65,194.15
574677,11/6/11 12:32,16445.0,True,63,111,230.51
574678,11/6/11 12:36,13365.0,True,89,843,1524.77
574679,11/6/11 12:38,12645.0,False,14,259,464.32
574680,11/6/11 12:40,15078.0,True,24,304,553.1
574681,11/6/11 12:41,15156.0,True,20,268,317.8
574682,11/6/11 12:44,14963.0,True,67,196,310.39
574683,11/6/11 12:50,16372.0,True,95,162,344.13
574684,11/6/11 12:56,17581.0,True,55,822,1349.69
574685,11/6/11 12:59,17581.0,True,8,86,174.9
574686,11/6/11 13:00,17608.0,True,58,228,187.62
574687,11/6/11 13:02,17581.0,True,3,90,157.7
574688,11/6/11 13:06,17608.0,True,1,4,5.8
574689,11/6/11 13:08,16372.0,True,2,4,23.8
574690,11/6/11 13:11,12638.0,False,39,577,671.69
574691,11/6/11 13:17,14174.0,True,26,94,134.46
574692,11/6/11 13:28,16771.0,True,15,81,144.3
574693,11/6/11 13:32,14553.0,True,30,103,211.07
574694,11/6/11 13:36,12381.0,False,16,146,419.06
574695,11/6/11 13:37,17114.0,True,14,22,114.14
574696,11/6/11 13:40,13634.0,True,32,122,202.88
574697,11/6/11 13:42,16488.0,True,7,109,144.23000000000002
574698,11/6/11 13:48,14039.0,True,6,92,152.2
574699,11/6/11 13:53,13040.0,True,21,167,303.25
574700,11/6/11 13:53,16033.0,True,160,611,1193.34
574701,11/6/11 13:54,15426.0,True,64,163,293.86
574702,11/6/11 13:54,15839.0,True,13,135,258.13
574703,11/6/11 13:59,15426.0,True,14,20,44.39
574704,11/6/11 14:02,15696.0,True,49,233,719.61
574705,11/6/11 14:06,14553.0,True,10,21,194.4
574706,11/6/11 14:06,16790.0,True,15,232,294.24
574707,11/6/11 14:08,17107.0,True,78,1296,2227.86
574708,11/6/11 14:14,17107.0,True,1,10,70.8
574709,11/6/11 14:14,17768.0,True,58,682,1000.0
574710,11/6/11 14:17,15427.0,True,70,253,506.51
574711,11/6/11 14:20,14517.0,True,4,18,78.0
574713,11/6/11 14:26,12628.0,False,11,106,237.57
574714,11/6/11 14:29,15427.0,True,151,458,605.6
574715,11/6/11 14:33,14135.0,True,6,93,346.35
574716,11/6/11 14:33,14502.0,True,22,28,89.27
574717,11/6/11 14:35,18170.0,True,8,160,324.8
574718,11/6/11 14:36,15513.0,True,15,428,885.8000000000001
574719,11/6/11 14:38,14511.0,True,17,260,365.16
574720,11/6/11 14:39,14547.0,True,73,292,478.1
574721,11/6/11 14:43,17920.0,True,75,192,324.64
574722,11/6/11 14:45,14502.0,True,98,378,386.31
574723,11/6/11 14:45,15150.0,True,5,34,102.84
574724,11/6/11 14:47,13759.0,True,1,20,99.0
574725,11/6/11 14:50,15883.0,True,20,72,143.76
574726,11/6/11 14:56,14664.0,True,66,302,389.04
574727,11/6/11 15:01,15526.0,True,3,22,128.54
574728,11/6/11 15:02,13719.0,True,20,264,330.79
574729,11/6/11 15:04,15526.0,True,1,2,19.9
574730,11/6/11 15:08,14824.0,True,2,24,55.50000000000001
574731,11/6/11 15:09,17831.0,True,2,12,35.400000000000006
574732,11/6/11 15:11,13523.0,True,47,528,978.84
574733,11/6/11 15:17,17082.0,True,57,733,1366.91
574734,11/6/11 15:20,15025.0,True,72,189,377.01
574735,11/6/11 15:41,13155.0,True,6,52,89.25999999999999
574736,11/6/11 15:43,17131.0,True,2,36,113.4
574737,11/6/11 15:53,14868.0,True,27,259,558.59
574738,11/6/11 16:01,12748.0,True,29,139,249.64
574739,11/6/11 16:04,16357.0,True,22,191,400.93
574740,11/6/11 16:07,12357.0,False,131,2708,6207.67
574741,11/6/11 16:13,15993.0,True,110,274,439.88
574742,11/6/11 16:13,,True,3,4,5.0
574743,11/6/11 16:14,15351.0,True,29,79,253.02
574744,11/7/11 7:38,16612.0,True,15,112,317.36
574745,11/7/11 8:26,14911.0,False,15,325,220.64
574746,11/7/11 8:30,16523.0,True,8,198,676.8000000000001
574747,11/7/11 8:34,15618.0,True,21,239,357.81
574749,11/7/11 8:54,15150.0,True,34,373,550.55
574750,11/7/11 9:12,17164.0,True,20,218,381.28
574751,11/7/11 9:13,17164.0,True,2,27,44.85
574752,11/7/11 9:14,17164.0,True,1,12,24.96
574754,11/7/11 9:24,17430.0,True,9,130,153.16
574755,11/7/11 9:28,13078.0,True,7,118,372.24
574756,11/7/11 9:40,13534.0,True,11,128,306.2
574757,11/7/11 10:08,,True,1,-54,0.0
574777,11/7/11 10:23,17761.0,True,19,398,712.78
574816,11/7/11 10:37,,True,1,-1560,0.0
574822,11/7/11 10:38,,True,1,-1284,0.0
574824,11/7/11 10:43,13097.0,True,25,184,531.14
574826,11/7/11 10:58,15870.0,True,76,335,354.09000000000003
574827,11/7/11 11:09,14080.0,True,4,48,45.6
574829,11/7/11 11:16,17389.0,True,1,192,403.2000000000001
574830,11/7/11 11:21,16053.0,True,22,790,387.76
574831,11/7/11 11:26,15522.0,True,15,257,138.94
574832,11/7/11 11:29,17183.0,True,9,226,630.0600000000001
574833,11/7/11 11:29,12827.0,True,5,33,100.95
574834,11/7/11 11:30,13139.0,True,23,266,718.9
574835,11/7/11 11:31,13139.0,True,17,136,407.96
574836,11/7/11 11:32,17623.0,True,33,265,527.0500000000001
574837,11/7/11 11:33,15785.0,True,28,601,663.14
574838,11/7/11 11:37,12484.0,False,1,5,140.0
574839,11/7/11 11:40,15493.0,True,61,107,419.9
574840,11/7/11 11:41,12748.0,True,48,168,248.59
574841,11/7/11 11:42,14156.0,False,5,30,397.43
574842,11/7/11 11:55,13890.0,True,7,61,114.75
574844,11/7/11 11:57,12783.0,False,13,89,222.26
574846,11/7/11 11:59,14702.0,True,16,112,156.96
574852,11/7/11 12:04,15493.0,True,41,91,263.15
574856,11/7/11 12:06,,True,183,500,3872.96
574860,11/7/11 12:10,17857.0,True,1,500,180.0
574861,11/7/11 12:24,17368.0,True,14,65,166.92
574862,11/7/11 12:27,12408.0,False,23,365,754.5
574863,11/7/11 12:29,15719.0,True,91,373,616.83
574864,11/7/11 12:29,14387.0,True,58,388,840.82
574866,11/7/11 12:34,12748.0,True,49,289,252.27
574867,11/7/11 12:39,16817.0,True,11,95,207.99
574868,11/7/11 12:41,13824.0,True,10,108,269.1
574869,11/7/11 12:44,12708.0,False,16,140,280.77
574870,11/7/11 12:52,17811.0,True,12,145,152.67000000000002
574871,11/7/11 12:56,14527.0,True,16,29,148.82
574873,11/7/11 13:01,16362.0,True,15,115,215.09
574874,11/7/11 13:06,14911.0,False,13,335,332.36
574877,11/7/11 13:17,16637.0,True,17,358,291.54
574878,11/7/11 13:18,14653.0,True,6,21,131.79
574879,11/7/11 13:22,13014.0,True,3,8,76.5
574880,11/7/11 13:25,18016.0,True,17,341,370.25
574881,11/7/11 13:30,12832.0,True,9,63,115.23
574882,11/7/11 13:45,13599.0,True,58,218,490.79
574883,11/7/11 13:56,14623.0,True,22,131,162.34
574884,11/7/11 13:57,15291.0,True,1,48,204.0
574885,11/7/11 14:01,12472.0,False,10,137,268.08
574887,11/7/11 14:13,13717.0,True,14,212,187.48
574888,11/7/11 14:21,16353.0,True,6,174,637.5
574889,11/7/11 14:22,16353.0,True,3,63,213.45
574890,11/7/11 14:23,18229.0,True,8,176,414.6
574891,11/7/11 14:28,14606.0,True,24,52,106.44
574892,11/7/11 14:40,14700.0,True,38,484,677.6999999999999
574893,11/7/11 14:40,18036.0,True,36,80,151.07999999999998
574895,11/7/11 14:44,16570.0,True,9,112,435.82
574896,11/7/11 14:51,17014.0,True,44,63,167.01
574898,11/7/11 15:07,16242.0,True,57,528,848.22
574899,11/7/11 15:10,14426.0,True,12,119,324.7
574901,11/7/11 15:15,17158.0,True,28,317,568.42
574903,11/7/11 15:27,17302.0,True,16,189,335.47
574904,11/7/11 15:28,,True,1,11,0.0
574905,11/7/11 15:28,,True,1,-22,0.0
574906,11/7/11 15:30,,True,1,-81,0.0
574907,11/7/11 15:33,17043.0,True,31,246,641.36
574908,11/7/11 15:37,16009.0,True,3,28,82.75999999999999
574909,11/7/11 15:40,13673.0,True,41,55,213.6
574910,11/7/11 15:44,16348.0,True,11,158,206.72
574911,11/7/11 15:49,14073.0,True,13,130,151.04
574913,11/7/11 16:00,13323.0,True,3,22,97.7
574914,11/7/11 16:16,17109.0,True,48,142,182.83
574915,11/7/11 16:17,16779.0,True,17,258,743.58
574916,11/7/11 16:19,16790.0,True,10,68,177.3
574917,11/7/11 16:30,14135.0,True,5,136,386.74
574918,11/7/11 16:31,,False,31,292,288.67
574919,11/7/11 16:33,16241.0,True,6,52,102.3
574920,11/7/11 16:34,13985.0,True,22,162,418.26
574921,11/7/11 16:36,16070.0,True,19,251,686.85
574923,11/7/11 16:40,17757.0,True,37,119,195.0
574933,11/7/11 16:49,18150.0,True,11,96,153.3
574934,11/7/11 16:50,16717.0,True,17,180,303.16
574935,11/7/11 16:54,13199.0,True,4,284,301.04
574936,11/7/11 17:06,13066.0,True,28,136,151.81
574937,11/7/11 17:08,15344.0,True,6,15,151.95
574938,11/7/11 17:15,14911.0,False,3,78,206.9
574939,11/7/11 17:16,17109.0,True,5,8,19.59
574940,11/7/11 17:21,14929.0,True,11,136,223.88
574941,11/7/11 17:42,,True,101,14149,52940.94
574942,11/7/11 17:50,15330.0,True,5,568,394.56
574943,11/8/11 7:52,13026.0,True,9,228,170.64
574944,11/8/11 8:16,13710.0,True,8,176,180.48
574945,11/8/11 8:18,15434.0,True,15,122,303.3
574947,11/8/11 9:03,16422.0,True,10,664,750.24
574948,11/8/11 9:07,15805.0,True,8,56,192.0
574949,11/8/11 9:12,14360.0,True,16,139,210.95
574950,11/8/11 9:29,,True,421,978,3346.73
574951,11/8/11 9:44,15763.0,True,28,84,564.4300000000001
574952,11/8/11 9:47,13924.0,True,10,123,172.33
574953,11/8/11 9:50,16187.0,True,15,220,316.36
574956,11/8/11 9:54,16732.0,True,28,317,603.75
574958,11/8/11 10:00,14050.0,True,17,242,260.38
574959,11/8/11 10:09,17886.0,True,62,256,503.35
574960,11/8/11 10:17,17091.0,True,24,276,684.96
574961,11/8/11 10:19,12971.0,True,9,150,94.74
574962,11/8/11 10:26,15194.0,True,37,989,1421.67
574963,11/8/11 10:27,12919.0,True,18,178,336.12
574964,11/8/11 10:29,13329.0,True,10,288,484.8
574965,11/8/11 10:44,17964.0,True,69,106,209.94
574966,11/8/11 10:50,14901.0,True,8,48,132.64
574967,11/8/11 10:51,,True,83,661,2898.19
574994,11/8/11 11:03,17870.0,True,16,62,143.11
575003,11/8/11 11:09,15950.0,True,21,161,418.29
575007,11/8/11 11:20,14140.0,True,40,517,540.99
575017,11/8/11 11:25,17219.0,True,25,89,114.23
575027,11/8/11 11:29,13199.0,True,2,80,125.92
575034,11/8/11 11:38,15573.0,True,48,143,196.75
575036,11/8/11 11:45,15249.0,True,20,199,407.55
575037,11/8/11 11:51,16066.0,True,19,233,390.85
575038,11/8/11 11:51,18135.0,True,1,96,171.84
575039,11/8/11 11:53,15005.0,True,48,245,327.22
575040,11/8/11 11:58,13381.0,True,33,388,657.08
575041,11/8/11 12:01,17289.0,True,21,138,338.88
575043,11/8/11 12:06,13047.0,True,1,1,4.95
575045,11/8/11 12:09,14910.0,True,6,54,101.64
575046,11/8/11 12:09,15039.0,True,20,163,246.21
575048,11/8/11 12:12,,True,1,-15,0.0
575049,11/8/11 12:13,12721.0,False,35,409,614.3199999999999
575050,11/8/11 12:14,16505.0,True,4,576,777.6
575051,11/8/11 12:14,15957.0,True,42,211,428.89
575053,11/8/11 12:18,16945.0,True,3,24,56.6
575054,11/8/11 12:18,16945.0,True,22,164,350.64
575057,11/8/11 12:24,,True,1,1,4.15
575059,11/8/11 12:25,14071.0,True,47,115,152.53
575060,11/8/11 12:29,13089.0,True,45,387,1095.29
575061,11/8/11 12:29,14524.0,True,2,26,111.9
575062,11/8/11 12:30,17651.0,True,15,190,303.28000000000003
575063,11/8/11 12:32,16764.0,True,73,143,355.77
575066,11/8/11 12:42,13668.0,True,13,106,150.92
575067,11/8/11 12:45,12583.0,False,24,461,774.45
575068,11/8/11 12:46,14282.0,True,15,170,249.7
575069,11/8/11 12:51,17637.0,True,11,65,208.11
575070,11/8/11 12:58,17841.0,True,130,450,796.64
575071,11/8/11 13:01,12990.0,True,6,70,145.6
575072,11/8/11 13:10,14560.0,True,3,44,60.6
575073,11/8/11 13:10,13975.0,True,98,552,741.22
575074,11/8/11 13:11,15356.0,True,28,94,150.04
575075,11/8/11 13:19,13975.0,True,26,213,287.35
575076,11/8/11 13:20,16639.0,True,30,351,786.36
575077,11/8/11 13:22,15406.0,True,10,124,258.42
575078,11/8/11 13:25,17633.0,True,17,146,320.34000000000003
575080,11/8/11 13:29,14676.0,True,5,408,377.28
575083,11/8/11 13:31,18123.0,True,15,392,323.48
575084,11/8/11 13:32,,True,3,3,17.35
575085,11/8/11 13:41,12849.0,True,15,109,346.39
575086,11/8/11 13:52,16618.0,True,42,592,1206.3
575087,11/8/11 13:57,16549.0,True,82,106,279.74
575088,11/8/11 14:00,13272.0,True,7,24,135.6
575089,11/8/11 14:02,13437.0,True,24,264,422.04
575090,11/8/11 14:04,17515.0,True,10,23,67.65
575091,11/8/11 14:05,17160.0,True,38,439,516.85
575117,11/8/11 14:22,12748.0,True,140,187,242.6
575125,11/8/11 14:26,15043.0,True,3,300,537.0
575127,11/8/11 14:26,13695.0,True,15,168,296.78000000000003
575128,11/8/11 14:27,16837.0,True,33,414,521.54
575129,11/8/11 14:30,13110.0,True,18,63,241.73
575130,11/8/11 14:38,,True,4,5,12.01
575131,11/8/11 14:39,15208.0,True,7,50,166.7
575132,11/8/11 14:44,18177.0,True,14,166,303.6
575133,11/8/11 14:48,14667.0,True,6,147,159.38
575134,11/8/11 14:49,14667.0,True,3,26,97.7
575135,11/8/11 14:49,13928.0,True,8,24,131.22
575136,11/8/11 14:53,15103.0,True,22,181,411.68
575137,11/8/11 15:13,13090.0,True,32,495,1833.69
575138,11/8/11 15:24,,True,226,698,5269.78
575139,11/8/11 15:26,16863.0,True,17,304,338.55
575140,11/8/11 15:35,18198.0,True,9,216,303.08
575141,11/8/11 15:35,15615.0,True,35,435,787.29
575143,11/8/11 15:37,13643.0,True,14,147,260.04
575144,11/8/11 15:38,12540.0,False,24,239,573.71
575145,11/8/11 15:40,14116.0,True,12,78,213.5
575146,11/8/11 15:45,17313.0,True,24,1402,2328.84
575147,11/8/11 15:45,17937.0,True,4,84,326.4
575148,11/8/11 15:48,13867.0,True,23,185,422.4500000000001
575149,11/8/11 15:59,16626.0,True,6,26,110.5
575151,11/8/11 16:12,12395.0,False,15,129,263.08
575152,11/8/11 16:12,16284.0,True,57,298,424.57
575154,11/8/11 16:15,12395.0,False,13,117,243.47
575162,11/8/11 16:27,,True,1,1,5.95
575163,11/8/11 16:28,17961.0,True,2,2,9.9
575164,11/8/11 16:55,18216.0,True,26,200,481.75
575165,11/8/11 17:05,14342.0,True,5,46,91.04
575166,11/8/11 17:09,17022.0,True,7,108,71.0
575167,11/8/11 17:09,15153.0,True,22,198,329.25
575168,11/8/11 17:19,15290.0,True,9,246,435.28
575169,11/8/11 17:21,14367.0,True,22,287,598.46
575170,11/8/11 17:42,17006.0,True,4,23,108.85
575175,11/8/11 18:07,,True,1,84,0.0
575176,11/8/11 18:29,,True,518,1403,4363.88
575177,11/8/11 18:41,,True,411,1034,3487.08
575178,11/9/11 8:11,13798.0,True,2,110,345.8
575179,11/9/11 8:11,14284.0,True,19,91,343.15
575180,11/9/11 8:14,15187.0,True,1,24,306.0
575181,11/9/11 8:21,14709.0,True,15,150,312.0
575182,11/9/11 8:24,14709.0,True,2,20,33.0
575183,11/9/11 8:36,13046.0,True,21,188,431.59
575184,11/9/11 8:41,16839.0,True,5,404,450.4
575185,11/9/11 8:50,14051.0,True,10,136,725.7
575186,11/9/11 9:01,17611.0,True,17,187,242.45
575187,11/9/11 9:06,16759.0,True,8,175,107.95
575188,11/9/11 9:07,16759.0,True,15,120,310.9
575189,11/9/11 9:13,13029.0,True,3,42,474.3
575190,11/9/11 9:21,15189.0,True,6,300,742.2
575191,11/9/11 9:22,18144.0,True,5,72,315.0
575192,11/9/11 9:32,16205.0,True,4,120,214.8
575193,11/9/11 9:34,12681.0,False,38,346,718.99
575194,11/9/11 9:38,16767.0,True,15,222,359.46
575195,11/9/11 9:40,16767.0,True,15,202,271.36
575196,11/9/11 9:41,16767.0,True,1,40,83.2
575197,11/9/11 9:42,16767.0,True,3,46,41.08
575198,11/9/11 9:47,12921.0,True,3,19,71.25
575199,11/9/11 9:48,12921.0,True,31,439,725.22
575200,11/9/11 9:50,12921.0,True,1,6,12.48
575201,11/9/11 9:52,13629.0,True,3,450,821.0
575202,11/9/11 10:14,13018.0,True,23,270,359.7
575203,11/9/11 10:14,13018.0,True,1,24,42.96
575204,11/9/11 10:16,15027.0,True,4,42,99.18
575205,11/9/11 10:18,13147.0,True,1,48,237.6
575206,11/9/11 10:26,14298.0,True,31,788,1296.56
575207,11/9/11 10:27,18172.0,True,14,224,339.72
575208,11/9/11 10:27,18172.0,True,1,24,15.6
575209,11/9/11 10:31,14214.0,True,4,48,49.8
575210,11/9/11 10:32,14732.0,True,16,121,311.19
575211,11/9/11 10:39,17377.0,True,39,137,287.51
575212,11/9/11 10:41,14108.0,True,18,172,306.58
575213,11/9/11 10:47,16210.0,True,3,560,1809.6
575214,11/9/11 10:48,16751.0,True,25,1031,1764.72
575215,11/9/11 11:04,18109.0,True,13,40,285.0
575216,11/9/11 11:04,13384.0,True,23,547,722.2
575217,11/9/11 11:10,14794.0,True,8,50,147.15
575218,11/9/11 11:16,16592.0,True,13,121,285.85
575219,11/9/11 11:17,17511.0,True,66,4675,7059.54
575220,11/9/11 11:19,17511.0,True,14,1400,2506.0
575221,11/9/11 11:25,12949.0,True,36,333,717.8
575222,11/9/11 11:33,16880.0,True,38,146,410.06
575255,11/9/11 11:55,15769.0,True,5,788,1975.0
575256,11/9/11 11:58,13408.0,True,8,252,550.4399999999999
575258,11/9/11 12:00,13623.0,True,17,144,195.86
575269,11/9/11 12:08,17865.0,True,40,730,1130.74
575287,11/9/11 12:15,,True,1,-39,0.0
575291,11/9/11 12:20,16656.0,True,2,144,103.68
575296,11/9/11 12:25,16041.0,True,1,540,426.6
575297,11/9/11 12:26,15134.0,True,8,50,172.14
575298,11/9/11 12:29,17841.0,True,76,480,438.08
575299,11/9/11 12:30,14691.0,True,9,100,345.26
575300,11/9/11 12:30,13804.0,True,11,170,304.02
575301,11/9/11 12:32,13804.0,True,3,13,48.790000000000006
575302,11/9/11 12:32,17086.0,True,5,236,307.96
575303,11/9/11 12:34,12893.0,True,34,96,188.14
575304,11/9/11 12:38,17841.0,True,3,6,8.9
575305,11/9/11 12:45,14188.0,True,10,178,336.40000000000003
575312,11/9/11 12:49,13588.0,True,13,196,222.0
575317,11/9/11 13:12,17402.0,True,4,106,312.9
575318,11/9/11 13:17,14921.0,True,25,322,413.06
575319,11/9/11 13:26,14836.0,True,4,31,76.05
575320,11/9/11 13:30,17011.0,True,15,186,270.9
575321,11/9/11 13:34,15311.0,True,18,175,275.41
575322,11/9/11 13:36,14543.0,True,5,68,312.78000000000003
575323,11/9/11 13:37,15392.0,True,25,354,565.66
575324,11/9/11 13:45,14240.0,True,32,339,663.49
575325,11/9/11 13:46,17293.0,True,44,155,327.3
575326,11/9/11 13:47,12532.0,False,16,153,349.83000000000004
575328,11/9/11 13:48,17857.0,True,5,2400,2640.0
575329,11/9/11 13:50,17038.0,True,22,28,112.4
575330,11/9/11 13:50,15152.0,True,17,268,309.08
575331,11/9/11 13:52,13209.0,True,60,593,1049.66
575332,11/9/11 13:53,13209.0,True,1,48,85.92
575333,11/9/11 13:54,13209.0,True,22,357,599.95
575334,11/9/11 13:54,14493.0,True,23,256,475.62
575335,11/9/11 13:56,12931.0,True,9,3684,4961.2
575336,11/9/11 13:58,14968.0,True,37,127,147.59
575337,11/9/11 14:11,17867.0,True,70,167,224.67
575338,11/9/11 14:15,17867.0,True,1,1,14.95
575339,11/9/11 14:29,15555.0,True,27,94,312.12
575340,11/9/11 14:31,15485.0,True,43,703,1296.37
575342,11/9/11 14:44,17528.0,True,15,103,373.27
575352,11/9/11 14:56,12504.0,False,6,87,449.4
575356,11/9/11 14:58,13882.0,True,2,10,49.5
575360,11/9/11 14:59,16516.0,True,6,58,101.7
575366,11/9/11 15:02,14621.0,True,29,329,482.59
575367,11/9/11 15:05,15114.0,True,35,564,508.28
575368,11/9/11 15:07,14482.0,True,59,110,249.72
575369,11/9/11 15:09,16655.0,True,22,364,613.6800000000001
575370,11/9/11 15:11,13522.0,True,5,44,125.8
575371,11/9/11 15:11,14132.0,True,11,340,305.6
575383,11/9/11 15:17,15986.0,True,14,268,168.12
575384,11/9/11 15:17,17690.0,True,21,181,504.53
575386,11/9/11 15:22,,True,1,-16,0.0
575387,11/9/11 15:23,13992.0,True,5,64,76.8
575388,11/9/11 15:30,12971.0,True,2,156,188.04
575389,11/9/11 15:31,12971.0,True,7,101,97.63
575390,11/9/11 15:31,12971.0,True,5,60,55.31999999999999
575391,11/9/11 15:36,14354.0,True,6,90,87.78
575392,11/9/11 15:42,14234.0,True,15,215,209.48
575410,11/9/11 15:50,17705.0,True,17,172,413.6
575415,11/9/11 15:51,16168.0,True,1,50,207.50000000000003
575418,11/9/11 15:52,16986.0,True,2,40,83.2
575433,11/9/11 15:54,16953.0,True,1,10,20.8
575475,11/9/11 16:03,17702.0,True,19,302,485.6
575476,11/9/11 16:10,15046.0,True,9,469,453.23
575477,11/9/11 16:14,,True,515,1251,4638.39
575480,11/9/11 16:26,15594.0,True,8,53,182.55
575481,11/9/11 16:28,15679.0,True,84,682,474.4
575482,11/9/11 16:33,15916.0,True,42,181,372.28
575483,11/9/11 16:43,16996.0,True,11,154,415.18
575484,11/9/11 17:02,16670.0,True,26,199,484.15
575485,11/9/11 17:03,18274.0,True,11,88,175.92
575486,11/9/11 17:07,14911.0,False,21,580,826.04
575487,11/9/11 17:11,15450.0,True,30,376,429.84
575490,11/9/11 17:44,15031.0,True,35,230,230.82
575491,11/9/11 17:47,15531.0,True,189,840,1522.31
575492,11/10/11 8:06,18236.0,True,6,64,108.5
575493,11/10/11 8:39,18210.0,True,15,271,321.37
575494,11/10/11 9:08,17500.0,True,3,7,288.0
575495,11/10/11 9:09,14944.0,True,12,266,754.6600000000001
575496,11/10/11 9:09,14944.0,True,3,72,188.4
575497,11/10/11 9:10,14944.0,True,1,12,34.68
575498,11/10/11 9:52,12708.0,False,2,13,33.0
575499,11/10/11 9:56,16003.0,True,17,262,525.92
575500,11/10/11 9:57,16003.0,True,28,328,415.55
575501,11/10/11 9:59,16218.0,True,12,336,449.2
575502,11/10/11 10:10,16700.0,True,21,264,369.12
575503,11/10/11 10:19,,True,1,-2,0.0
575504,11/10/11 10:29,14895.0,True,34,305,770.92
575505,11/10/11 10:29,,True,1,800,0.0
575506,11/10/11 10:30,,True,1,150,0.0
575507,11/10/11 10:32,17197.0,True,29,191,1013.01
575508,11/10/11 10:32,14646.0,False,53,6712,8111.2
575509,11/10/11 10:32,17101.0,True,8,256,471.0
575510,11/10/11 10:33,14646.0,False,10,1040,1549.12
575512,11/10/11 10:36,14121.0,True,68,786,1247.41
575513,11/10/11 10:39,,True,1,7,0.0
575514,11/10/11 10:40,12541.0,False,24,261,445.04
575515,11/10/11 10:41,17315.0,True,9,159,420.75
575516,11/10/11 10:45,17340.0,True,116,1690,3893.79
575517,11/10/11 10:49,14562.0,True,31,122,372.42
575518,11/10/11 10:53,,True,1,22,0.0
575519,11/10/11 10:53,12682.0,False,15,185,319.23
575520,11/10/11 10:56,17537.0,True,14,330,266.92
575525,11/10/11 11:06,13983.0,True,1,72,128.88
575563,11/10/11 11:22,17521.0,True,14,186,225.46
575574,11/10/11 11:37,14606.0,True,29,63,111.39
575576,11/10/11 11:45,16025.0,True,28,338,439.66
575579,11/10/11 11:49,13081.0,True,3,144,72.0
575581,11/10/11 11:53,12659.0,False,5,105,91.68
575582,11/10/11 11:55,16986.0,True,1,1000,1790.0
575583,11/10/11 11:55,14456.0,True,86,181,263.11
575584,11/10/11 11:55,12682.0,False,13,101,245.4
575586,11/10/11 12:00,12981.0,True,9,108,185.04
575587,11/10/11 12:01,17461.0,True,47,435,382.56
575589,11/10/11 12:05,14262.0,True,27,274,514.16
575591,11/10/11 12:09,17791.0,True,10,46,106.1
575593,11/10/11 12:12,14226.0,True,12,133,320.07
575595,11/10/11 12:13,15452.0,True,6,60,125.4
575601,11/10/11 12:16,,True,25,28,83.8
575602,11/10/11 12:27,17059.0,True,147,572,844.94
575603,11/10/11 12:29,18125.0,True,24,109,197.85
575604,11/10/11 12:32,16011.0,True,7,120,256.2
575605,11/10/11 12:35,17188.0,True,15,217,350.02
